id,checkoutyear,bibnumber,itembarcode,itemtype,collection,callnumber,itemtitle,subjects,checkoutdatetime
202301021413000010091029974,2023,3243972,0010091029974,acbk,nafic,FIC GLASS 2017,house among the trees,"Artists Fiction, Inheritance and succession Fiction, Self realization Fiction, Domestic fiction",2023-01-02T14:13:00.000
202301021539000010103587118,2023,3632673,0010103587118,acbk,nanf,305.80097 Ac47U 2020,Uncomfortable conversations with a black man,"United States Race relations, Racism United States, Anti racism, Nonfiction, Racism United States, African Americans Social conditions",2023-01-02T15:39:00.000
202301021143000010101477833,2023,2697325,0010101477833,acbk,nab,B K573K 2000,small place,"Antigua Description and travel, Kincaid Jamaica Homes and haunts Antigua and Barbuda Antigua, Novelists Antiguan and Barbudan Biography",2023-01-02T11:43:00.000
202301021557000010088421309,2023,2411493,0010088421309,acbk,nasf,SCI-FIC HERBERT 2003,Butlerian jihad,"Dune Imaginary place Fiction, Science fiction",2023-01-02T15:57:00.000
202301021204000010104527311,2023,3748085,0010104527311,acbk,nanf,940.1 J7132P 2021,Powers and thrones a new history of the Middle Ages,"Middle Ages, Civilization Medieval",2023-01-02T12:04:00.000
202301021123000010093570462,2023,3370064,0010093570462,acbk,cafic,FIC DUGONI 2018,extraordinary life of Sam Hell a novel,"Friendship Fiction, Albinos and albinism Fiction, Domestic fiction, Bildungsromans",2023-01-02T11:23:00.000
202301021953000010076841625,2023,2806386,0010076841625,acbk,canf,306.7 G716W 2012,What makes love last how to build trust and avoid betrayal,"Marriage, Betrayal, Love, Man woman relationships, Trust",2023-01-02T19:53:00.000
202301021504000010059185636,2023,3132489,0010059185636,acbk,camys,MYSTERY KINCHEL 2015,secret life of Anna Blanc,"Historical fiction, Mystery fiction, Los Angeles Calif Fiction, Women detectives Fiction, Women Crimes against Fiction, Sex role Fiction, Murder Investigation Fiction, Brothels Fiction",2023-01-02T15:04:00.000
202301021610000010093320272,2023,3342023,0010093320272,acbk,nyfic,YA ALLEN 2018,taxonomy of love,"Friendship Juvenile fiction, Brothers and sisters Juvenile fiction, Dating Social customs Juvenile fiction, Families Georgia Juvenile fiction, Tourette syndrome Juvenile fiction, Young adult fiction",2023-01-02T16:10:00.000
202301021712000010105933195,2023,3792994,0010105933195,acbk,canf,909 H2125S 2018,Sapiens a brief history of humankind,"Civilization History, Chronology Historical, World history, Human beings History, Technology and civilization History",2023-01-02T17:12:00.000
202301021239000010103859160,2023,3824644,0010103859160,acbk,nafic,FIC HARRISON 2022,Such sharp teeth,"Sisters Fiction, Werewolves Fiction, Adult child sexual abuse victims Fiction, Homecoming Fiction, Shapeshifting Fiction, Twin sisters Fiction, Paranormal fiction, Novels",2023-01-02T12:39:00.000
202301021311000010059043074,2023,3117815,0010059043074,acbk,nanf,641.5985 Z184F 2015,fire of Peru recipes and stories from my Peruvian kitchen,"Cooking Peruvian, Cookbooks",2023-01-02T13:11:00.000
202301021551000010093969599,2023,3358410,0010093969599,acbk,nanf,635.0484 G397B 2018,Backyard bounty the complete guide to year round organic gardening in the Pacific Northwest,"Organic gardening Northwest Coast of North America, Backyard gardens Northwest Coast of North America",2023-01-02T15:51:00.000
202301021530000010105110125,2023,3772086,0010105110125,acbk,namys,MYSTERY BARTON 2022,Local gone missing,"Mystery fiction, England Fiction, Murder Fiction, Policewomen Fiction, Missing persons Fiction, Music festivals Fiction, Small cities Fiction, Detective and mystery fiction",2023-01-02T15:30:00.000
202301021455000010092518439,2023,3307857,0010092518439,acbk,nacomic,741.5973 M6139H 2017,Hard boiled,"Comic books strips etc United States, Dystopias Comic books strips etc, Graphic novels, Comics Graphic works",2023-01-02T14:55:00.000
202301021401000010089014665,2023,3161729,0010089014665,acbk,nanf,613.2 P7731F 2016,Fast metabolism food Rx 7 powerful prescriptions to feed your body back to health,"Diet therapy, Nutrition, Food preferences, Metabolism Regulation",2023-01-02T14:01:00.000
202301021130000010105263858,2023,3772087,0010105263858,acbk,cafic,FIC FORD 2022,many daughters of Afong Moy a novel,"Women Fiction, Mothers and daughters Fiction, Mental illness Fiction, Psychic trauma Fiction, Domestic fiction, Historical fiction, Psychological fiction, Magic realist fiction, Epic fiction",2023-01-02T11:30:00.000
202301021339000010103813506,2023,3751861,0010103813506,acbk,nanf,133.43 N1643Y 2021,Your intuition led you here daily rituals for empowerment inner knowing and magic,"Magic, Intuition Miscellanea",2023-01-02T13:39:00.000
202301021411000010005502272,2023,35335,0010005502272,acbk,canf,917.9 G795P,Pacific Crest Trail,"Pacific Crest Trail, Pacific States Description and travel, Hiking Pacific States, Gray William R 1946",2023-01-02T14:11:00.000
202301021547000010096403539,2023,3380066,0010096403539,acbk,nanf,635.9344 L3272o 2014,orchid thief,"Orlean Susan, Nursery growers Florida Hollywood Biography, Plant collectors Florida Hollywood Biography, Polyradicion lindenii Florida Fakahatchee Strand State Preserve Anecdotes, Laroche John, Orchids Florida Fakahatchee Strand State Preserve Anecdotes",2023-01-02T15:47:00.000
202301021101000010089406861,2023,3221048,0010089406861,acbk,cafic,FIC KUNZRU 2017,White tears,"Murder Investigation Fiction, Sound recording executives and producers Fiction, Detective and mystery fiction",2023-01-02T11:01:00.000
202301021422000010107951997,2023,3832133,0010107951997,acbk,nalpfic,FIC ATKINSO 2022,Shrines of gaiety a novel,"Large type books, Gangsters Fiction, Family owned business enterprises Fiction, Soho London England Fiction, Nineteen twenties Fiction, Businesswomen Fiction, London England History 1800 1950 Fiction, Corruption Fiction, Great Britain History George V 1910 1936 Fiction, Nightclubs Fiction, Families Fiction, Historical fiction, Novels, Nightlife Fiction",2023-01-02T14:22:00.000
202301021659000010107724634,2023,3772087,0010107724634,acbk,nafic,FIC FORD 2022,many daughters of Afong Moy a novel,"Women Fiction, Mothers and daughters Fiction, Mental illness Fiction, Psychic trauma Fiction, Domestic fiction, Historical fiction, Psychological fiction, Magic realist fiction, Epic fiction",2023-01-02T16:59:00.000
202301021929000010107642646,2023,3805283,0010107642646,acbk,nafic,FIC ACAMPOR 2022,hundred waters a novel,"Mothers and daughters Fiction, Middle aged women Fiction, Artists Fiction, Ambition Fiction, Suburbs Fiction, Self realization in women Fiction, Domestic fiction, Novels",2023-01-02T19:29:00.000
202301021105000010096928147,2023,3410207,0010096928147,acbk,nanf,745.4 Sm627C 2018,Cozy minimalist home more style less stuff,"Interior decoration Amateurs manuals, House furnishings Amateurs manuals, Minimal design",2023-01-02T11:05:00.000
202301021627000010104721153,2023,3706838,0010104721153,acbk,cafic,FIC COSBY 2021,Razorblade tears,"Suspense fiction, Ex convicts Fiction, Gay men Fiction, Murder Fiction, Fathers and sons Fiction, Thrillers Fiction",2023-01-02T16:27:00.000
202301021357000010099959768,2023,3458837,0010099959768,acbk,nanf,818.5403 Sm634S 2019,Year of the monkey,"Smith Patti, Poets American 20th century Biography, Women rock musicians United States Biography, Autobiographies",2023-01-02T13:57:00.000
202301021342000010090978221,2023,3275447,0010090978221,acbk,cacomic,741.5973 W66M 2017,Masters of the sun the zombie chronicles,"Zombies Comic books strips etc, Hip hop Comic books strips etc, Superheroes Comic books strips etc, Graphic novels, Science fiction comics",2023-01-02T13:42:00.000
202301021644000010099485988,2023,3488534,0010099485988,acbk,nanf,636.7009 L5141H 2019,history of the world in fifty dogs Mackenzi Lee illustrations by Petra Eriksson,"Dogs History, Dog owners History",2023-01-02T16:44:00.000
202301021101000010094973400,2023,3389030,0010094973400,acbk,nanf,160 C4213A 2018,art of logic in an illogical world,"Thought and thinking Popular works, Logic Popular works, Reasoning Popular works",2023-01-02T11:01:00.000
202301021721000010104432397,2023,3706374,0010104432397,acbk,naln,SPANISH 152.4 B125E 2021,En el limbo aprende a dise�ar tus emociones para convertirte en quien siempre quisiste ser,Emotions,2023-01-02T17:21:00.000
202301021431000010076649630,2023,2433036,0010076649630,acbk,canf,910.40922 G533 2007,Go your own way women travel the world solo,"Voyages and travels Anecdotes, Women travelers Anecdotes",2023-01-02T14:31:00.000
202301021610000010102908141,2023,3681359,0010102908141,acbk,nafic,FIC FUNG 2021,Ghost forest,"Chinese Canada Fiction, Immigrant families Fiction, Domestic fiction, Novels",2023-01-02T16:10:00.000
202301021554000010105118474,2023,3776612,0010105118474,acbk,nanf,306.74092 B4107B 2022,Pretty baby a memoir,"Sexual dominance and submission, Lesbians United States Biography, Autobiographies, Sex workers United States Biography, Belcher Chris 1985",2023-01-02T15:54:00.000
202301021303000010104471643,2023,3753658,0010104471643,acbk,canf,658.4092 M8534M 2022,Making big happen applying the Make Big Happen system to grow big,"Success in business, Executive coaching",2023-01-02T13:03:00.000
202301021647000010105056906,2023,3610211,0010105056906,acbk,cafic,FIC MORETTI 2020,Girls of Brackenhill,"Sisters Fiction, Secrecy Fiction, Disappeared persons Fiction, Domestic fiction, Psychological fiction, Thrillers Fiction, Missing persons Fiction, Recovered memory Fiction, Dwellings Fiction",2023-01-02T16:47:00.000
202301021201000010102684312,2023,3755381,0010102684312,acbk,cafic,FIC HAIG 2014,humans,"Humorous fiction, Science fiction, Mathematicians Fiction, Extraterrestrial beings Fiction, Impersonation Fiction",2023-01-02T12:01:00.000
202301021149000010085905247,2023,3084553,0010085905247,acbk,namys,MYSTERY YOST 2015,stitch in crime a Hattie Lehtinen mystery,"Mystery fiction, Murder Investigation Fiction, Knitters Persons Fiction, Women police chiefs Fiction",2023-01-02T11:49:00.000
202301021338000010105183544,2023,3765437,0010105183544,acbk,nyfic,YA REYES 2022,lesbianas guide to Catholic school,"Mexican Americans Juvenile fiction, Schools Juvenile fiction, Brothers and sisters Juvenile fiction, High schools Juvenile fiction, Suicide Juvenile fiction, Self acceptance Juvenile fiction, Dating Social customs Juvenile fiction, Lesbians Juvenile fiction, Catholic schools Juvenile fiction, Young adult fiction, Novels, Lesbian fiction, Bisexuals Juvenile fiction, Bisexual fiction",2023-01-02T13:38:00.000
202301021534000010082589143,2023,3019807,0010082589143,acbk,canf,818.52 B681M 2005,My sisters hand in mine the collected works of Jane Bowles,"Short stories, Manners and customs Fiction",2023-01-02T15:34:00.000
202301021210000010084491959,2023,3062139,0010084491959,acbk,nanf,781.66078 G466L 2015,Live at the Fillmore East and West getting backstage and personal with rocks greatest legends,"Rock musicians United States, Fillmore Auditorium San Francisco Calif, Graham Bill 1931 1991, Rock concerts New York State New York, Rock concerts California San Francisco, Fillmore East New York N Y, Concert agents United States",2023-01-02T12:10:00.000
202301021734000010059195296,2023,3132987,0010059195296,acbk,nanf,746.432 D84H 2015,How to knit socks that fit techniques for toe up and cuff down styles,"Clothing and dress measurements, Socks, Knitting Technique",2023-01-02T17:34:00.000
202301021559000010096587554,2023,2561018,0010096587554,acbk,cafic,FIC MORRISO 2007,bluest eye a novel,"Bildungsromans, Ohio Fiction, African Americans Ohio Fiction, Girls Ohio Fiction",2023-01-02T15:59:00.000
202301021436000010105713324,2023,3788046,0010105713324,acbk,nanew,332.6327 B6342B 2022,Bogle effect how John Bogle and Vanguard turned Wall Street inside out and saved investors trillions,"Bogle John C, Vanguard Group of Investment Companies, Investments United States, Finance United States, Portfolio management United States, Investment advisors United States",2023-01-02T14:36:00.000
202301021437000010090952051,2023,3270883,0010090952051,acbk,nalpfic,FIC BACKMAN 2017,Beartown,"Large type books, Sweden Fiction, Scandals Fiction, Sports fiction",2023-01-02T14:37:00.000
202301021606000010105840838,2023,3839241,0010105840838,acbk,nynf,YA 578.77092 V717S 2022,lady and the octopus how Jeanne Villepreux Power invented aquariums and revolutionized marine biology,"Women Biography, Octopuses Juvenile literature, Biographies, Illustrated works, Naturalists Biography, Women naturalists Biography, Villepreux Power Jeanne 1794 1871 Juvenile literature, Women marine biologists France Biography Juvenile literature, Women naturalists France Biography Juvenile literature, Women marine biologists France History 19th century Juvenile literature, Marine biologists France History 19th century Juvenile literature, Aquariums France History 19th century Juvenile literature, Marine biology France History 19th century Juvenile literature, Women tailors France History 19th century Juvenile literature, Marine biologists, Women marine biologists Biography, Villepreux Power Jeanne 1794 1871",2023-01-02T16:06:00.000
202301021452000010108040709,2023,3802379,0010108040709,acbk,nanf,973.93209 Ob1o 2022,light we carry overcoming in uncertain times,"Conduct of life, Change, Presidents spouses United States Biography, Legislators spouses United States Biography, Obama Michelle 1964, Biographies, Autobiographies, Self help publications, African American women lawyers Illinois Chicago Biography",2023-01-02T14:52:00.000
202301021455000010102690004,2023,3760185,0010102690004,acbk,nanf,917.504 P4295P 2022,South to America a journey below the Mason Dixon to understand the soul of a nation,"Southern States Description and travel, Southern States Race relations, Travel writing, Southern States Social life and customs 21st century, Perry Imani 1972 Travel Southern States",2023-01-02T14:55:00.000
202301021227000010105377716,2023,3807682,0010105377716,acbk,nafic,FIC WOLFF 2022,Carnality,"Secrecy Fiction, Madrid Spain Fiction, Informers Fiction, Miracle workers Fiction, Hiding places Fiction, Fiction, Novels, Authors Swedish Fiction, Internet television Fiction",2023-01-02T12:27:00.000
202301021429000010105601867,2023,3788270,0010105601867,acbk,nynf,YA 332.4 C3929H 2022,How to money your ultimate visual guide to the basics of finance,"Money Juvenile literature, Finance Personal Juvenile literature, Budgets Personal Juvenile literature, Finance Personal, Money, Instructional and educational works, Budgets Personal",2023-01-02T14:29:00.000
202301021420000010105460629,2023,3826987,0010105460629,acbk,nycomic,YA 741.5952 H62C03 2022,Cat massage therapy 3,"Cartoons and comics, Cats Comic books strips etc, Human animal relationships Comic books strips etc, Graphic novels, Comics Graphic works, Massage therapy Comic books strips etc, Massage parlors Comic books strips etc, Nekoyama Fictitious character from Hisakawa Comic books strips etc",2023-01-02T14:20:00.000
202301021652000010099466236,2023,3481828,0010099466236,acbk,nyfic,YA LU 2019,Rebel,"Brothers Juvenile fiction, Young adult fiction, Science fiction",2023-01-02T16:52:00.000
202301021033000010103514633,2023,3641825,0010103514633,acbk,nasf,SCI-FIC LEIGH 2021,Amid the crowd of stars,"Human alien encounters Fiction, Life change events Fiction, Space colonies Fiction, Outer space Exploration Fiction, Rescues Fiction, Action and adventure fiction, Science fiction",2023-01-02T10:33:00.000
202301021428000010100061802,2023,3513795,0010100061802,acbk,canf,641.59182 M379M 2019,Mediterranean method your complete plan to harness the power of the healthiest diet on the planet lose weight prevent heart disease and more,"Cooking Mediterranean, Reducing diets Recipes, Low carbohydrate diet, Cookbooks, Informational works",2023-01-02T14:28:00.000
202301021211000010104533491,2023,3720349,0010104533491,acbk,nafic,FIC KIM 2021,Beasts of a little land a novel,"Love stories, Historical fiction, Courtesans Fiction, Romance fiction, Korean resistance movements 1905 1945 Fiction",2023-01-02T12:11:00.000
202301021612000010095972039,2023,3447088,0010095972039,acbk,nalpfic,MYSTERY MCCALL 2019,Department of Sensitive Crimes,"Large type books, Missing persons Fiction, Humorous fiction, Detective and mystery fiction, Malm� Sweden Fiction, Police Sweden Malm� Fiction",2023-01-02T16:12:00.000
202301021325000010105995970,2023,3796555,0010105995970,acbk,nafic,FIC FAIRBROTHE 2022,catch a novel,"Parent and child Fiction, Fathers and daughters Fiction, Inheritance and succession Fiction, Fathers Death Fiction, Grief Fiction, Domestic fiction",2023-01-02T13:25:00.000
202301021506000010100230332,2023,3628531,0010100230332,acbk,nasf,SCI-FIC MURPHY 2020,Red noise,"Space warfare Fiction, Police Fiction, Gangs Fiction, Corruption Fiction, Miners Fiction, Science fiction, Space operas Fiction",2023-01-02T15:06:00.000
202301021058000010102523031,2023,3723938,0010102523031,acbk,nafic,FIC KNAUSGA 2021,morning star,"College teachers Fiction, Life change events Fiction, Stars Fiction, Paranormal fiction, Novels",2023-01-02T10:58:00.000
202301021610000010103082029,2023,3225411,0010103082029,acbk,canf,641.59182 C73868 2016,complete Mediterranean cookbook 500 vibrant kitchen tested recipes for living and eating well every day,"Cooking Mediterranean, Cookbooks",2023-01-02T16:10:00.000
202301021705000010099828351,2023,3484576,0010099828351,acbk,nacomic,741.5952 T319D 2012,Dororo,"Comic books strips etc, Graphic novels, Graphic novels Japan Translations into English, Samurai Comic books strips etc, Demonology Comic books strips etc, Quests Expeditions Comic books strips etc, Teenage boys Japan Comic books strips etc, Graphic novels, Comics Graphic works, Action and adventure comics, Paranormal comics",2023-01-02T17:05:00.000
202301021409000010100873065,2023,3602355,0010100873065,acbk,caln,FRENCH 843 D891C 2019,Comte de Monte Cristo I II,"Prisoners Fiction, Revenge Fiction, France History 19th century Fiction, Treasure troves Fiction, False imprisonment Fiction, Escapes Fiction, Action and adventure fiction",2023-01-02T14:09:00.000
202301021746000010095789946,2023,3451434,0010095789946,acbk,nanf,070.92 M4599M 2019,No happy endings a memoir,"Widows United States Biography, Journalists United States Biography, Grief, McInerny Nora",2023-01-02T17:46:00.000
202301021430000010106517781,2023,3822696,0010106517781,acbk,cafic,FIC HOOVER 2022,Maybe now a novel,"Man woman relationships Fiction, Friendship Fiction, Guitarists Fiction, College students Fiction, Popular music Writing and publishing Fiction, Romance fiction, Psychological fiction, Deafness Fiction, Cardiologists Fiction",2023-01-02T14:30:00.000
202301021313000010093238714,2023,3083296,0010093238714,acbk,namys,MYSTERY WOODS 2009,New York dead,"New York N Y Fiction, Private investigators New York State New York Fiction, Police New York State New York Fiction, Television news anchors New York State New York Fiction, Detective and mystery fiction, Barrington Stone Fictitious character Fiction",2023-01-02T13:13:00.000
202301021559000010105841935,2023,3839249,0010105841935,acbk,cyfic,YA POTOK 2022,chosen,"Jewish families New York State New York Fiction, Jews New York State New York Fiction, Fathers and sons New York State New York Fiction, Domestic fiction, Religious fiction",2023-01-02T15:59:00.000
202301021103000010094601274,2023,3422028,0010094601274,acbk,nyfic,YA MCMANUS 2019,Two can keep a secret,"Suspense fiction, Detective and mystery stories, Mystery and detective stories, Grandmothers Fiction, High school students Fiction, Twins Fiction, Grandmothers Fiction, Moving Household Fiction, Twins Fiction, Murder Fiction, Murder Fiction, Missing persons Fiction, Missing persons Fiction, Brothers and sisters Fiction, Moving Household Fiction, Vermont Fiction, Young adult fiction, Detective and mystery fiction, YOUNG ADULT FICTION Social Themes Friendship, Community life Vermont Fiction, Community life Vermont Fiction, YOUNG ADULT FICTION Mysteries Detective Stories, YOUNG ADULT FICTION Thrillers Suspense",2023-01-02T11:03:00.000
202301021355000010095893102,2023,3440402,0010095893102,acbk,canf,332.02401 P474H 2017,How much can I spend in retirement a guide to investment based retirement income strategies,"Finance Personal, Retirement Planning, Retirement income Planning",2023-01-02T13:55:00.000
202301021024000010103925607,2023,3605657,0010103925607,acbk,canf,641.56362 R548P 2020,plant based slow cooker 225 super tasty vegan recipes,"One dish meals, Food allergy Diet therapy Recipes, Gluten free diet Recipes, Vegetarian cooking, Vegan cooking, Electric cooking Slow, Cookbooks, Recipes",2023-01-02T10:24:00.000
202301021420000010107633413,2023,3776614,0010107633413,acbk,nanf,646.70084 B995Q 2022,Quarterlife the search for self in early adulthood,"Self actualization Psychology, Quality of life, Young adults Life skills guides, Self help publications",2023-01-02T14:20:00.000
202301021150000010085841582,2023,195363,0010085841582,acbk,canf,305.42097 F913S,second stage,"Feminism United States History, Women United States History, Quality of life United States History",2023-01-02T11:50:00.000
202301021326000010092180032,2023,3374857,0010092180032,acbk,nanf,635.93373 Ea792V 2017,Vintage roses beautiful varieties for home and garden,"Roses, Rose culture, Roses Varieties",2023-01-02T13:26:00.000
202301021638000010106646416,2023,3822955,0010106646416,acbk,canew,MYSTERY LORAC 2022,These names make clues,"Police England Fiction, Murder Investigation Fiction, Parties Fiction, Detective and mystery fiction, Novels, Treasure hunting Fiction, Macdonald Robert Fictitious character Fiction",2023-01-02T16:38:00.000
202301021208000010101518115,2023,3044230,0010101518115,acbk,nacomic,741.5973 V4651S04 2014,Saga Volume four,"Comic books strips etc, Science fiction comic books strips etc, Families Comic books strips etc, Extraterrestrial beings Comic books strips etc, Parents of exceptional children Comic books strips etc, Interracial marriage Comic books strips etc, Graphic novels, Fantasy comics",2023-01-02T12:08:00.000
202301021615000010105087778,2023,3793065,0010105087778,acbk,namys,MYSTERY OSMAN 2022,bullet that missed,"England Fiction, Clubs Fiction, Murder Investigation Fiction, Retirement communities Fiction, Older people Fiction, Cold cases Criminal investigation Fiction, Detective and mystery fiction, Novels",2023-01-02T16:15:00.000
202301021637000010105934987,2023,3788532,0010105934987,acbk,canf,914.21048 Aj14L 2022,London,"London England Description and travel, London England Guidebooks, Guidebooks",2023-01-02T16:37:00.000
202301021250000010103087465,2023,3674724,0010103087465,acbk,nanf,917.28604 B1718C 2021,Costa Rica,"Costa Rica Description and travel, Costa Rica Guidebooks, Guidebooks",2023-01-02T12:50:00.000
202301021512000010101373776,2023,3599753,0010101373776,acbk,nanf,743.7 H721J 2020,joy of botanical drawing a step by step guide to drawing and painting flowers leaves fruit and more,"Botanical illustration Technique, ART Subjects Themes Plants Animals, ART Techniques Drawing, ART Techniques Watercolor Painting",2023-01-02T15:12:00.000
202301021633000010076958767,2023,2856895,0010076958767,acbk,canf,729 D721M 2012,Make space how to set the stage for creative collaboration,"Architectural design, Architecture Psychological aspects, Work environment Psychological aspects",2023-01-02T16:33:00.000
202301021334000010105803620,2023,3244696,0010105803620,acbk,nanf,581.63209 N988F 2017,Foraging Washington finding identifying and preparing edible wild foods,"Plants Edible Washington State, Wild plants Edible Washington State",2023-01-02T13:34:00.000
202301021722000010085476413,2023,3084307,0010085476413,acbk,canf,940.04 M3123A 2013,Ancestral journeys the peopling of Europe from the first venturers to the Vikings,"Ethnology Europe, Europe History 476 1492, Europe Antiquities, Human beings Migrations, Europe History To 476, Prehistoric peoples Europe, Antiquities Prehistoric Europe, Europeans History, Europeans Origin",2023-01-02T17:22:00.000
202301021359000010095840046,2023,3433647,0010095840046,acbk,nafic,FIC RUSSELL 2019,Orange world and other stories,Short stories,2023-01-02T13:59:00.000
202301021237000010087150008,2023,3172020,0010087150008,acbk,namys,MYSTERY STEINER 2016,Missing presumed a novel,"Women detectives England Fiction, Women college students Fiction, Missing persons Investigation Fiction, Detective and mystery fiction, Thrillers Fiction",2023-01-02T12:37:00.000
202301021108000010105040389,2023,3771626,0010105040389,acbk,nanf,613.2622 H5556P 2021,proof is in the plants how science shows a plant based diet could save your life and the planet,"Diet therapy, Nutrition, Natural foods, Veganism, Vegan cooking, Veganism Health aspects, Veganism Environmental aspects",2023-01-02T11:08:00.000
202301021605000010103262399,2023,3641791,0010103262399,acbk,nanf,641.59597 N4998N 2021,Mango and peppercorns a memoir of food an unlikely family and the American dream,"Cooking Vietnamese, Cookbooks, Restaurateurs Biography, Autobiographies, Nguyen Tung Restaurateur, Manning Katherine Restaurateur",2023-01-02T16:05:00.000
202301021434000010107497637,2023,3818451,0010107497637,acbk,namys,MYSTERY MATHEWS 2022,Death on a winter stroll,"Detective and mystery stories, Murder Investigation Fiction, Nantucket Island Mass Fiction, Politicians Fiction, Women police chiefs Fiction, Folger Merry Fictitious character Fiction, Detective and mystery fiction, Novels, Christmas fiction",2023-01-02T14:34:00.000
202301021640000010102909859,2023,3643141,0010102909859,acbk,nanf,641.5638 C7717 2021,Cook for your gut health quiet your gut boost fiber and reduce inflammation,"Cookbooks, Gastrointestinal system Diseases Diet therapy, Gastrointestinal system Diseases Diet therapy Recipes, Recipes",2023-01-02T16:40:00.000
202301021427000010100841971,2023,3506105,0010100841971,acbk,caln,JAPANESE 895.636 Y832A S5620,Anju to zushio,Japanese fiction 21st century,2023-01-02T14:27:00.000
202301021428000010101942810,2023,3472995,0010101942810,acbk,nanf,642.4 R6611N 2019,Nothing fancy unfussy food for having people over,"Cooking, Entertaining, Cookbooks",2023-01-02T14:28:00.000
202301021254000010105751795,2023,3772074,0010105751795,acbk,cafic,FIC CROSLEY 2022,Cult classic,"New York N Y Fiction, Brainwashing Fiction, Cults Fiction, Memory Fiction, Detective and mystery fiction, Psychological fiction, Love Fiction",2023-01-02T12:54:00.000
202301021617000010079701891,2023,2902257,0010079701891,acbk,canf,704.9428 D722F 2012,Forbidden Asia,Erotic art Asia,2023-01-02T16:17:00.000
202301021602000010100628543,2023,3506086,0010100628543,acbk,casf,SCI-FIC HEARN 2003,Across the nightingale floor,"Teenage boys Fiction, Orphans Fiction, Japan Fiction, Action and adventure fiction, Historical fiction",2023-01-02T16:02:00.000
202301021513000010107217423,2023,3807751,0010107217423,acbk,nafic,FIC CAMBRON 2022,Italian ballerina,"World War 1939 1945 Italy Rome Fiction, Historical fiction, Novels, Religious fiction, Christian fiction, World War 1939 1945 Jews Rescue Italy Rome Fiction",2023-01-02T15:13:00.000
202301021434000010103872296,2023,3629653,0010103872296,acbk,nafic,FIC WILSON 2021,vanishing at Loxby Manor,"Regency fiction, Man woman relationships Fiction, Rape victims Fiction, Missing persons Investigation Fiction, Secrecy Fiction, Homecoming Fiction, Great Britain History Regency 1811 1820 Fiction, Romance fiction, Detective and mystery fiction, Historical fiction, Gothic fiction, Christian fiction, Kent England History 19th century Fiction",2023-01-02T14:34:00.000
202301021540000010105034077,2023,3762632,0010105034077,acbk,nacomic,741.5944 T643H01 2021,Hakims odyssey Book 1 From Syria to Turkey,"Graphic novels, Comics Graphic works, Refugees Syria Comic books strips etc, Syria History Civil War 2011 Refugees Comic books strips etc, Refugees Syria Biography Comic books strips etc, Forced migration Syria Comic books strips etc",2023-01-02T15:40:00.000
202301021440000010099855446,2023,3486274,0010099855446,acbk,nafic,FIC WOODSON 2019,Red at the bone,"Mothers and daughters Fiction, Young adults Fiction, Social classes Fiction, Parenthood Fiction, Families Fiction, Domestic fiction, Bildungsromans, Unplanned pregnancy Fiction",2023-01-02T14:40:00.000
202301021641000010105269533,2023,3628864,0010105269533,acbk,nanf,158.1 T1992S 2021,Set boundaries find peace a guide to reclaiming yourself,"Self realization, Interpersonal relations, Change Psychology, Peace of mind, Self help publications, Boundaries Psychology",2023-01-02T16:41:00.000
202301021406000010090294991,2023,3126202,0010090294991,acbk,nasf,SCI-FIC OKORAFO 2015,Binti,"Science fiction, Outer space Fiction, Human alien encounters Fiction, Extraterrestrial beings Fiction, Interstellar travel Fiction, Campus fiction",2023-01-02T14:06:00.000
202301021342000010105312838,2023,3821410,0010105312838,acbk,canf,641.8653 C852G 2022,G�teau the surprising simplicity of French cakes,"Cooking French, Desserts France, Cookbooks, Recipes, Cake France",2023-01-02T13:42:00.000
202301021510000010101883584,2023,3282301,0010101883584,acbk,nyfic,YA SILVERA,They both die at the end,"Death Juvenile fiction, Friendship Juvenile fiction, New York N Y Juvenile fiction, Hispanic Americans Juvenile fiction, Gays Juvenile fiction, Young adult fiction",2023-01-02T15:10:00.000
202301021501000010103076799,2023,3675734,0010103076799,acbk,nafic,FIC CASSELL 2009,Oxygen,"Medical novels, Seattle Wash Fiction, Single women Fiction, Anesthesiologists Fiction",2023-01-02T15:01:00.000
202301021538000010094072278,2023,3347248,0010094072278,acbk,nanf,917.904 So891 2018,Southwest USA,"New Mexico Guidebooks, Utah Guidebooks, Southwest New Guidebooks, Arizona Guidebooks, Colorado Guidebooks, Nevada Guidebooks, Guidebooks",2023-01-02T15:38:00.000
202301021434000010103177647,2023,3050544,0010103177647,acbk,nafic,FIC SHIELDS 2015,sasquatch hunters almanac a novel,"Fantasy fiction, Animals Mythical Fiction, Conflict of generations Fiction, Sasquatch Fiction, Domestic fiction",2023-01-02T14:34:00.000
202301021712000010105564933,2023,3178666,0010105564933,acbk,nasf,SCI-FIC CHIANG 2016,Stories of your life and others,"Science fiction, Short stories",2023-01-02T17:12:00.000
202301021425000010105185259,2023,3825771,0010105185259,acbk,cycomic,YA 741.5973 D643H 2012,Hobbit an illustrated edition of the fantasy classic,"Cartoons and comics, Comic books strips etc, Quests Expeditions Comic books strips etc, Wizards Comic books strips etc, Dragons Comic books strips etc, Quests Expeditions Fiction, Graphic novels, Dwarfs Folklore Comic books strips etc, Baggins Bilbo Comic books strips etc, Middle Earth Imaginary place Comic books strips etc, Baggins Bilbo Fiction, Middle Earth Imaginary place Fiction",2023-01-02T14:25:00.000
